"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"167","3","118","25","62","263","186","76","27","192","91","243","95","115","142","225","126","231","144","63","30","90","238","88","267"
"167","3","118","25","62","263","186","76","26","192","91","243","95","115","142","225","126","231","144","63","30","90","238","88","267"
"167","3","118","25","62","263","186","76","26","192","91","243","95","115","142","225","126","231","144","63","30","90","238","88","269"
"167","3","118","25","62","263","186","76","26","192","91","243","95","115","142","225","126","231","144","63","30","90","238","88","269"
"167","3","118","25","62","263","186","76","26","192","91","243","95","115","142","225","126","231","144","63","30","90","238","88","269"
"167","3","118","25","62","263","186","76","26","192","91","243","95","115","142","225","126","231","144","63","30","90","238","88","269"
"167","3","118","25","62","263","186","76","26","192","91","243","95","115","142","225","126","231","144","63","30","90","238","88","269"
"167","3","118","25","62","263","186","76","26","192","91","243","95","115","142","225","126","231","144","63","30","90","238","88","269"
"167","11","118","25","62","263","186","76","26","192","91","243","95","115","142","225","126","231","144","63","30","90","238","88","269"
"167","11","118","25","62","263","186","93","26","192","91","243","95","115","142","225","126","231","144","63","30","90","238","88","269"
"167","11","118","25","62","263","186","93","26","192","91","243","95","115","142","225","126","231","144","63","30","90","238","88","269"
"167","11","118","25","62","263","186","93","36","192","91","243","95","115","142","225","126","231","144","63","30","90","238","88","269"
"167","11","118","25","62","263","186","93","36","192","91","243","95","115","142","225","126","231","144","63","30","90","239","88","269"
"167","11","118","25","62","263","186","93","36","192","91","243","95","115","142","225","126","231","144","63","30","90","239","88","267"
"167","11","118","25","62","263","186","93","36","192","91","243","95","115","142","225","126","231","144","63","30","90","239","79","267"
"167","11","118","25","62","263","186","93","36","192","91","243","95","115","142","225","126","231","144","63","30","90","239","79","267"
"167","11","118","25","62","263","186","93","36","192","91","243","95","115","142","225","126","231","144","63","30","90","239","79","267"
"167","11","118","25","62","263","186","93","36","192","91","243","95","115","142","225","126","231","144","63","30","90","239","79","267"
"167","11","118","25","62","263","186","76","36","192","91","243","95","115","142","225","126","231","144","63","30","90","239","79","267"
"167","11","118","25","62","263","186","76","36","192","91","243","95","115","142","225","126","231","144","63","30","90","239","79","267"
"167","11","118","25","62","263","186","76","36","192","91","243","95","115","142","225","126","231","144","63","21","90","239","79","267"
"167","11","118","25","62","263","186","76","36","192","91","243","95","115","142","225","126","231","144","63","21","85","239","79","267"
"167","11","118","25","62","263","186","76","36","192","91","243","95","115","142","225","126","231","144","63","21","85","239","79","267"
"167","11","118","25","62","263","186","76","36","192","91","243","95","115","142","225","126","231","144","63","21","85","239","79","267"
"167","11","118","25","62","263","186","76","36","192","91","243","95","115","142","225","126","231","144","63","21","85","239","79","267"
"167","11","118","25","62","263","186","76","36","192","91","243","95","115","142","225","126","231","144","63","21","85","239","79","267"
"167","11","118","25","62","263","186","93","36","192","91","243","95","115","142","225","126","231","144","63","21","85","239","79","267"
"167","11","118","25","62","263","186","93","36","192","91","243","95","115","142","225","126","231","144","63","21","85","239","79","267"
"167","11","118","25","62","263","186","93","36","192","91","243","76","115","142","225","126","231","144","63","21","85","239","79","267"
"167","11","118","25","62","263","186","93","36","192","91","243","76","115","142","225","126","231","144","63","21","85","239","79","267"
"167","11","118","25","62","263","186","93","36","192","91","243","76","115","142","225","126","231","144","63","21","85","239","79","267"
"167","3","118","25","62","263","186","93","36","192","91","243","76","115","142","225","126","231","144","63","21","85","239","79","267"
"167","3","118","25","62","263","186","93","36","192","91","243","76","115","142","225","126","231","144","63","21","85","239","79","267"
"167","3","118","25","62","263","186","93","36","192","91","237","76","115","142","225","126","231","144","63","21","85","239","79","267"
"167","3","118","25","62","263","186","93","36","192","91","237","76","115","142","225","126","231","144","63","21","85","239","79","267"
"167","3","118","25","62","263","186","93","36","192","91","237","76","115","142","225","126","231","144","63","21","85","239","79","267"
"167","3","118","25","62","263","186","93","36","192","91","237","76","115","142","225","126","231","144","63","21","85","239","79","267"
"167","3","118","25","62","263","186","93","36","192","91","237","76","115","142","225","126","231","144","63","21","85","239","79","267"
"167","3","118","25","62","263","186","93","36","192","91","237","76","115","142","225","126","231","144","63","21","85","239","79","269"
"167","3","118","25","62","263","186","93","36","192","91","237","76","115","142","225","126","231","144","63","21","85","239","79","269"
"167","3","118","25","62","263","186","93","36","192","91","237","76","115","142","225","126","231","144","63","30","85","239","79","269"
"167","3","118","25","62","263","186","93","26","192","91","237","76","115","142","225","126","231","144","63","30","85","239","79","269"
"167","3","118","25","62","263","186","93","26","192","91","237","76","115","142","225","126","231","144","63","30","85","239","79","269"
"167","3","118","25","62","263","186","93","26","192","91","237","76","115","142","225","126","231","144","63","30","85","239","79","269"
"167","3","118","25","62","263","186","93","26","192","91","237","76","115","142","225","126","231","144","63","30","82","239","79","269"
"167","3","118","25","62","263","186","93","26","192","91","237","76","115","142","225","126","231","144","63","30","82","239","79","269"
"167","3","118","25","62","263","186","93","26","192","91","237","76","115","142","225","126","231","144","63","21","82","239","79","269"
"167","3","118","25","62","263","186","93","26","192","91","237","76","115","142","225","126","231","144","63","21","82","239","79","269"
"167","3","118","25","62","263","186","93","26","192","91","237","76","115","142","225","126","231","144","63","21","82","239","79","269"
"167","3","118","25","62","263","186","93","26","192","91","233","76","115","142","225","126","231","144","63","21","82","239","79","269"
"167","3","118","25","62","263","186","93","26","192","91","233","76","115","142","225","126","231","144","63","21","82","239","79","269"
"167","3","118","25","62","263","186","93","26","192","91","233","76","115","142","225","126","231","144","63","21","82","239","79","269"
"167","3","118","25","62","263","186","93","26","192","91","233","76","115","142","225","126","231","144","63","21","82","239","79","269"
"167","3","118","25","62","263","186","93","26","192","91","233","76","115","142","225","126","231","144","63","21","78","239","79","269"
"167","3","118","25","62","263","186","93","26","192","91","233","76","115","142","225","126","231","144","63","21","78","239","79","269"
"167","3","118","25","62","263","186","93","26","192","91","233","76","115","142","225","126","231","144","63","21","78","239","79","269"
"167","3","118","25","62","263","186","93","26","192","91","233","76","115","142","225","126","231","144","63","21","78","239","79","269"
"167","3","118","25","62","263","186","93","26","192","91","233","76","115","142","225","126","231","144","63","21","78","239","79","269"
"167","3","118","25","62","263","186","93","26","192","91","233","76","115","142","225","126","231","144","63","21","78","239","79","269"
"167","3","118","25","62","263","186","93","26","192","91","233","76","115","142","225","126","231","144","63","21","78","239","79","269"
"167","3","118","25","62","263","186","93","27","192","91","233","76","115","142","225","126","231","144","63","21","78","239","79","269"
"167","3","118","25","62","263","186","93","27","192","91","233","76","115","142","225","126","231","144","63","21","78","239","79","269"
"167","3","118","25","62","263","186","93","27","192","91","233","76","115","142","225","126","231","144","63","21","78","239","79","269"
"167","3","118","25","62","263","186","93","27","192","91","233","76","115","142","225","126","231","144","63","21","78","239","79","269"
"167","3","118","25","62","263","186","93","27","192","91","233","76","115","142","225","126","231","144","63","21","78","239","79","269"
"167","3","118","25","62","263","186","93","27","192","91","233","76","115","142","225","126","231","144","63","34","78","239","79","269"
"167","16","118","25","62","263","186","93","27","192","91","233","76","115","142","225","126","231","144","63","34","78","239","79","269"
"167","16","118","25","62","263","186","93","27","192","91","233","76","115","142","225","126","231","144","63","34","78","239","79","269"
"167","16","118","25","62","263","186","93","27","192","91","233","76","115","142","225","126","231","144","63","34","82","239","79","269"
"167","16","118","25","62","263","186","93","27","192","91","233","76","115","142","225","126","231","144","63","34","82","239","79","269"
"167","3","118","25","62","263","186","93","27","192","91","233","76","115","142","225","126","231","144","63","34","82","239","79","269"
"167","3","118","25","62","263","186","93","27","192","91","233","76","115","142","225","126","231","144","63","34","82","239","79","269"
"167","3","118","25","62","263","186","93","27","192","91","233","76","115","142","225","126","231","144","63","34","82","239","79","269"
"167","3","118","25","62","263","186","93","27","192","91","233","76","115","142","225","126","231","144","63","34","82","239","79","269"
"167","3","118","25","62","263","186","93","27","192","91","233","76","115","142","225","126","231","144","63","34","82","239","79","269"
"167","3","118","25","62","263","186","93","27","192","91","233","76","115","142","225","126","231","144","63","34","85","239","79","269"
"167","3","118","25","62","263","186","93","27","192","91","233","76","115","142","225","126","231","144","63","34","85","239","79","269"
"167","3","118","25","62","263","186","93","27","192","91","233","76","115","142","225","126","231","144","63","34","85","239","88","269"
"167","3","118","25","62","263","186","93","27","192","91","233","76","115","142","225","126","231","144","63","34","85","239","88","280"
"167","3","118","25","62","263","186","93","27","192","91","233","95","115","142","225","126","231","144","63","34","85","239","88","280"
"167","3","118","25","62","263","186","93","27","192","91","233","95","115","142","225","126","231","144","63","34","85","239","88","280"
"167","3","118","25","62","263","186","93","27","192","91","233","95","115","142","225","126","231","144","63","34","85","239","88","280"
"167","3","118","25","62","263","186","93","27","192","91","237","95","115","142","225","126","231","144","63","34","85","239","88","280"
"167","3","118","25","62","263","186","93","27","192","91","237","95","115","142","225","126","231","144","63","21","85","239","88","280"
"167","3","118","25","62","263","186","93","27","192","91","233","95","115","142","225","126","231","144","63","21","85","239","88","280"
"167","3","118","25","62","263","186","93","27","192","91","233","95","115","142","225","126","231","144","63","21","85","239","88","280"
"167","3","118","25","62","263","186","93","27","192","91","233","95","115","142","225","126","231","144","63","21","85","239","88","280"
"167","3","118","25","62","263","186","93","27","192","91","233","95","115","142","225","126","231","144","63","21","85","239","88","280"
"167","3","118","25","62","263","186","93","27","192","91","233","95","115","142","225","126","231","144","63","21","85","239","88","280"
"167","11","118","25","62","263","186","93","27","192","91","233","95","115","142","225","126","231","144","63","21","85","239","88","280"
"167","11","118","25","62","263","186","93","27","192","91","233","95","115","142","225","126","231","144","63","21","85","239","88","280"
"167","10","118","25","62","263","186","93","27","192","91","233","95","115","142","225","126","231","144","63","21","85","239","88","280"
"167","10","118","25","62","263","186","93","27","192","91","233","95","115","142","225","126","231","144","63","21","85","239","92","280"
"167","10","118","25","62","263","186","93","20","192","91","233","95","115","142","225","126","231","144","63","21","85","239","92","280"
"167","10","118","25","62","263","186","93","20","192","91","233","95","115","142","225","126","231","144","63","21","85","239","92","280"
"167","10","118","25","62","263","186","93","20","192","91","233","95","115","142","225","126","231","144","63","21","85","239","92","280"
"167","10","118","25","62","263","186","93","20","192","91","233","95","115","142","225","126","231","144","63","21","85","239","92","280"
"167","10","118","25","62","263","186","93","20","192","91","233","95","115","142","225","126","231","144","63","21","85","238","92","280"
"167","10","118","25","62","263","186","93","20","192","91","233","95","115","142","225","126","231","144","63","21","85","238","92","280"
"167","10","118","25","62","263","186","93","20","192","91","233","95","115","142","225","126","231","144","63","21","85","238","92","280"
"167","10","118","25","62","263","186","93","20","192","91","233","95","115","142","225","126","231","144","63","21","85","238","92","280"
"167","10","118","25","62","263","186","93","20","192","96","233","95","115","142","225","126","231","144","63","21","85","238","92","280"
"167","10","118","25","62","263","186","93","20","192","96","233","95","116","142","225","126","231","144","63","21","85","238","92","280"
"167","10","118","25","62","263","186","93","20","192","96","233","95","116","142","225","126","231","144","63","21","85","238","92","280"
"167","10","118","25","62","263","186","93","20","192","96","237","95","116","142","225","126","231","144","63","21","85","238","92","280"
"167","10","118","25","62","263","186","93","20","192","96","237","95","116","142","225","126","231","144","63","21","85","238","92","280"
"167","10","118","25","62","263","186","93","20","192","96","243","95","116","142","225","126","231","144","63","21","85","238","92","280"
"167","11","118","25","62","263","186","93","20","192","96","243","95","116","142","225","126","231","144","63","21","85","238","92","280"
"167","11","118","25","62","263","186","93","20","192","96","237","95","116","142","225","126","231","144","63","21","85","238","92","280"
"167","11","118","25","62","263","186","93","20","192","96","237","95","116","142","225","126","231","144","63","21","85","238","92","280"
"167","11","118","25","62","263","186","93","20","192","96","237","95","116","142","225","126","231","144","63","21","85","223","92","280"
"167","11","118","25","62","263","186","93","20","192","96","237","95","116","142","225","126","231","144","63","21","85","223","92","280"
"167","11","118","25","62","263","186","93","20","192","96","237","95","116","142","225","126","231","144","63","21","85","223","92","280"
"167","11","118","25","62","263","186","76","20","192","96","237","95","116","142","225","126","231","144","63","21","85","223","92","280"
"167","11","118","25","62","263","186","76","20","192","96","237","95","116","142","225","126","231","144","63","21","85","223","92","280"
"167","11","118","25","62","263","186","76","20","192","96","237","95","116","142","225","126","231","144","63","21","85","223","92","280"
"167","11","118","25","62","263","186","76","20","192","96","237","95","116","142","225","126","231","144","63","21","85","223","92","280"
"167","11","118","25","62","263","186","76","20","192","96","237","95","116","142","225","126","231","144","63","30","85","223","92","280"
"167","11","118","25","62","263","186","76","20","192","96","237","95","116","142","225","126","231","144","63","30","85","223","92","280"
"167","3","118","25","62","263","186","76","20","192","96","237","95","116","142","225","126","231","144","63","30","85","223","92","280"
"167","3","118","25","62","263","186","76","20","192","96","237","95","116","142","225","126","231","144","63","30","85","223","92","280"
"167","3","118","25","62","263","186","76","20","192","87","237","95","116","142","225","126","231","144","63","30","85","223","92","280"
"167","3","118","25","62","263","186","76","20","192","87","237","95","116","142","225","126","231","144","63","30","85","223","92","269"
"167","3","118","25","62","263","186","76","20","192","87","237","95","116","142","225","126","231","144","63","30","85","223","92","267"
"167","3","118","25","62","263","186","76","20","192","87","237","95","116","142","225","126","231","144","63","30","85","223","92","267"
"167","3","118","25","62","263","186","76","20","192","87","237","95","116","142","225","126","231","144","63","30","85","223","92","267"
"167","16","118","25","62","263","186","76","20","192","87","237","95","116","142","225","126","231","144","63","30","85","223","92","267"
"167","16","118","25","62","263","186","76","20","192","87","237","95","116","142","225","126","231","144","63","30","85","223","92","267"
"167","16","118","25","62","263","186","76","20","192","87","237","95","116","142","225","126","231","144","63","30","85","223","92","267"
"167","16","118","25","62","263","186","76","20","192","87","237","95","116","142","225","126","231","144","63","30","85","223","92","267"
"167","16","118","25","62","263","186","76","20","192","87","237","95","116","142","225","126","231","144","63","30","85","223","92","267"
"167","16","118","25","62","263","186","76","20","192","87","237","95","116","142","225","126","231","144","63","30","82","223","92","267"
"167","16","118","25","62","263","186","76","20","192","87","237","95","116","142","225","126","231","144","63","30","82","223","88","267"
"167","16","118","25","62","263","186","76","20","192","87","237","95","116","142","225","126","231","144","63","30","82","223","92","267"
"167","16","118","25","62","263","186","76","20","192","87","237","95","116","142","225","126","231","144","63","30","82","223","92","267"
"167","16","118","25","62","263","186","76","20","192","87","237","95","116","142","225","126","231","144","63","30","82","223","92","267"
"167","16","118","25","62","263","186","76","20","192","87","233","95","116","142","225","126","231","144","63","30","82","223","92","267"
"167","16","118","25","62","263","186","76","20","192","87","233","95","116","142","225","126","231","144","63","30","82","223","92","267"
"167","16","118","25","62","263","186","76","20","192","87","233","95","116","142","225","126","231","144","63","30","82","223","92","267"
"167","16","118","25","62","263","186","76","20","192","87","233","95","116","142","225","126","231","144","63","30","82","223","92","235"
"167","16","118","25","62","263","186","76","20","192","87","233","95","116","142","225","126","231","144","63","30","82","223","92","235"
"167","16","118","25","62","263","186","76","27","192","87","233","95","116","142","225","126","231","144","63","30","82","223","92","235"
"167","16","118","25","62","263","186","76","29","192","87","233","95","116","142","225","126","231","144","63","30","82","223","92","235"
"167","16","118","25","62","263","186","76","29","192","87","233","95","116","142","225","126","231","144","63","30","82","223","92","235"
"167","16","118","25","62","263","186","76","29","192","87","233","95","116","142","225","126","231","144","63","30","82","223","92","235"
"167","16","118","25","62","263","186","76","29","192","87","233","95","116","142","225","126","231","144","63","30","82","223","92","235"
"167","16","118","25","62","263","186","76","29","192","87","233","95","116","142","225","126","231","144","63","30","82","223","92","235"
"167","16","118","25","62","263","186","76","29","192","87","233","95","116","142","225","126","231","144","63","30","82","223","92","235"
"167","16","118","25","62","263","186","76","29","192","87","233","95","116","142","225","126","231","144","63","30","82","223","92","235"
"167","16","118","25","62","263","186","76","29","192","87","233","95","116","142","225","126","231","144","63","30","82","223","92","267"
"167","16","118","25","62","263","186","76","29","192","87","233","95","116","142","225","126","231","144","63","30","85","223","92","267"
"167","16","118","25","62","263","186","76","29","192","87","233","95","116","142","225","126","231","144","63","30","85","223","92","267"
"167","16","118","25","62","263","186","76","29","192","87","233","95","116","142","225","126","231","144","63","30","85","238","92","267"
"167","16","118","25","62","263","186","76","29","192","87","233","95","116","142","225","126","231","144","63","30","85","238","92","267"
"167","16","118","25","62","263","186","76","29","192","87","233","95","116","142","225","126","231","144","63","30","85","238","92","267"
"167","16","118","25","62","263","186","76","29","192","87","233","95","116","142","225","126","231","144","63","30","85","238","92","267"
"167","16","118","25","62","263","186","76","29","192","87","233","95","116","142","225","126","231","144","63","30","85","238","92","267"
"167","16","118","25","62","263","186","76","29","192","87","233","95","116","142","225","126","231","144","63","30","85","238","92","267"
"167","16","118","25","62","263","186","76","29","192","87","233","95","116","142","225","126","231","144","63","30","85","238","92","267"
"167","16","118","25","62","263","186","76","29","192","87","233","95","116","142","225","126","231","144","63","30","85","238","92","267"
"167","16","118","25","62","263","186","76","29","192","87","233","95","116","142","225","126","231","144","63","30","85","238","92","267"
"167","16","118","25","62","263","186","76","29","192","87","237","95","116","142","225","126","231","144","63","30","85","238","92","267"
"167","16","118","25","62","263","186","76","29","192","87","237","95","115","142","225","126","231","144","63","30","85","238","92","267"
"167","16","118","25","62","263","186","76","29","192","87","243","95","115","142","225","126","231","144","63","30","85","238","92","267"
"167","16","118","25","62","263","186","76","29","192","87","243","95","115","142","225","126","231","144","63","30","85","238","92","267"
"167","16","118","25","62","263","186","76","29","192","87","243","95","115","142","225","126","231","144","63","30","85","238","92","267"
"167","16","118","25","62","263","186","76","26","192","87","243","95","115","142","225","126","231","144","63","30","85","238","92","267"
"167","16","118","25","62","263","186","76","26","192","87","243","95","115","142","225","126","231","144","63","30","85","238","92","267"
"167","16","118","25","62","263","186","93","26","192","87","243","95","115","142","225","126","231","144","63","30","85","238","92","267"
"167","16","118","25","62","263","186","93","26","192","87","243","95","115","142","225","126","231","144","63","30","85","238","92","267"
"167","16","118","25","62","263","186","93","26","192","87","243","95","115","142","225","126","231","144","63","30","85","238","92","267"
"167","16","118","25","62","263","186","93","26","192","87","243","95","115","142","225","126","231","144","63","30","85","260","92","267"
"167","16","118","25","62","263","186","93","26","192","87","243","95","115","142","225","126","231","144","63","30","85","260","92","267"
"167","16","118","25","62","263","186","93","26","192","87","243","95","115","142","225","126","231","144","63","30","85","260","92","267"
"167","16","118","25","62","263","186","93","26","192","87","243","95","115","142","225","126","231","144","63","30","82","260","92","267"
"167","16","118","25","62","263","186","93","26","192","87","243","95","115","142","225","126","231","144","63","30","82","260","92","267"
"167","16","118","25","62","263","186","93","26","192","87","243","95","115","142","225","126","231","144","63","21","82","260","92","267"
"167","3","118","25","62","263","186","93","26","192","87","243","95","115","142","225","126","231","144","63","21","82","260","92","267"
"167","3","118","25","62","263","186","93","26","192","87","243","95","115","142","225","126","231","144","63","21","82","260","92","267"
"167","3","118","25","62","263","186","93","26","192","87","243","95","115","142","225","126","231","144","63","21","82","260","92","267"
"167","16","118","25","62","263","186","93","26","192","87","243","95","115","142","225","126","231","144","63","21","82","260","92","267"
"167","16","118","25","62","263","186","93","26","192","87","243","95","115","142","225","126","231","144","63","21","82","260","92","267"
"167","16","118","25","62","263","186","93","26","192","87","237","95","115","142","225","126","231","144","63","21","82","260","92","267"
"167","16","118","25","62","263","186","93","26","192","87","237","95","115","142","225","126","231","144","63","21","82","260","92","267"
"167","16","118","25","62","263","186","93","26","192","87","237","99","115","142","225","126","231","144","63","21","82","260","92","267"
"167","16","118","25","62","263","186","93","26","192","87","237","99","115","142","225","126","231","144","63","34","82","260","92","267"
"167","16","118","25","62","263","186","93","26","192","87","237","99","115","142","225","126","231","144","63","34","82","266","92","267"
"167","16","118","25","62","263","186","93","26","192","87","237","99","115","142","225","126","231","144","63","34","82","266","92","267"
"167","16","118","25","62","263","186","93","26","192","87","237","99","116","142","225","126","231","144","63","34","82","266","92","267"
"167","16","118","25","62","263","186","93","26","192","87","237","99","116","142","225","126","231","144","63","34","82","266","92","267"
"167","16","118","25","62","263","186","93","26","192","87","237","99","115","142","225","126","231","144","63","34","82","266","92","267"
"167","16","118","25","62","263","186","93","26","192","87","237","99","115","142","225","126","231","144","63","34","82","266","92","267"
"167","16","118","25","62","263","186","93","26","192","87","237","99","115","142","225","126","231","144","63","34","82","266","92","267"
"167","16","118","25","62","263","186","93","26","192","87","237","99","115","142","225","126","231","144","63","34","82","260","92","267"
"167","16","118","25","62","263","186","93","26","192","87","237","99","115","142","225","126","231","144","63","34","82","260","92","267"
"167","16","118","25","62","263","186","93","26","192","87","237","99","115","142","225","126","231","144","63","34","82","260","92","267"
"167","16","118","25","62","263","186","93","26","192","87","237","99","115","142","225","126","231","144","63","34","82","260","92","267"
"167","16","118","25","62","263","186","93","26","192","87","237","99","115","142","225","126","231","144","63","34","82","260","92","267"
"167","16","118","25","62","263","186","93","26","192","87","237","99","115","142","225","126","231","144","63","34","82","260","92","267"
"167","16","118","25","62","263","186","93","26","192","87","237","112","115","142","225","126","231","144","63","34","82","260","92","267"
"167","16","118","25","62","263","186","93","26","192","87","237","112","115","142","225","126","231","144","63","34","82","260","92","267"
"167","16","118","25","62","263","186","93","26","192","87","237","112","115","142","225","126","231","144","63","34","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","237","112","115","142","225","126","231","144","63","34","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","237","112","115","142","225","126","231","144","63","34","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","237","112","115","142","225","126","231","144","63","33","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","243","112","115","142","225","126","231","144","63","33","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","243","112","115","142","225","126","231","144","63","33","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","243","112","115","142","225","126","231","144","63","33","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","243","112","115","142","225","126","231","144","63","33","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","243","112","115","142","225","126","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","243","112","115","142","225","126","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","243","112","115","142","225","126","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","243","112","115","142","225","126","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","243","112","115","142","225","126","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","243","112","115","142","225","126","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","243","112","115","142","225","126","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","243","112","115","142","225","126","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","243","112","115","142","225","126","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","243","112","115","142","225","126","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","243","112","115","142","225","126","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","243","112","115","142","225","126","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","243","112","116","142","225","126","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","243","112","116","142","225","126","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","243","112","116","142","225","127","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","243","112","116","142","225","127","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","243","112","116","142","225","127","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","237","112","116","142","225","127","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","237","112","116","142","225","127","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","26","192","87","237","112","116","142","225","127","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","29","192","87","237","112","116","142","225","127","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","27","192","87","237","112","116","142","225","127","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","93","27","192","87","237","112","116","142","225","127","231","144","63","41","85","260","88","267"
"167","16","118","25","62","263","186","76","27","192","87","237","112","116","142","225","127","231","144","63","41","85","260","88","267"
"167","16","118","25","62","263","186","76","27","192","87","237","112","116","142","225","127","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","76","27","192","87","233","112","116","142","225","127","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","76","27","192","87","233","112","116","142","225","127","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","76","27","192","87","233","112","116","142","225","127","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","76","27","192","87","233","112","116","142","225","127","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","76","27","192","87","233","112","116","142","225","127","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","76","27","192","87","233","112","116","142","225","127","231","144","63","41","82","260","88","267"
"167","16","118","25","62","263","186","76","27","192","87","233","112","116","142","225","127","231","144","63","41","85","260","88","267"
"167","16","118","25","62","263","186","76","27","192","87","233","112","116","142","225","127","231","144","63","41","85","260","88","267"
"167","16","118","25","62","263","186","76","27","192","87","233","112","116","142","225","127","231","144","63","41","85","260","88","267"
"167","16","118","25","62","263","186","76","27","192","87","233","112","116","142","225","127","231","144","63","41","85","260","88","267"
"167","16","118","25","62","263","186","76","27","192","87","233","112","116","142","225","127","231","144","63","43","85","260","88","267"
"167","16","118","25","62","263","186","76","27","192","87","233","112","116","142","225","127","231","144","63","43","85","260","88","267"
"167","16","118","25","62","263","186","76","27","192","87","233","112","116","142","225","127","231","144","63","43","85","260","88","267"
"167","16","118","25","62","263","186","76","27","192","87","233","112","116","142","225","127","231","144","63","43","85","260","88","267"
"167","16","118","25","62","263","186","76","27","192","87","233","112","116","142","225","127","231","144","63","43","85","266","88","267"
"167","16","118","25","62","263","186","76","27","192","87","233","112","116","142","225","127","231","144","63","43","85","262","88","267"
"167","16","118","25","62","263","186","93","27","192","87","233","112","116","142","225","127","231","144","63","43","85","262","88","267"
"167","16","118","25","62","263","186","93","27","192","87","233","112","116","142","225","127","231","144","63","43","85","266","88","267"
"167","16","118","25","62","263","186","93","27","192","87","233","112","116","142","225","127","231","144","63","43","85","266","88","267"
"167","16","118","25","62","263","186","93","27","192","87","233","112","116","142","225","127","231","144","63","43","85","266","88","267"
"167","16","118","25","62","263","186","93","27","192","87","233","112","116","142","225","127","231","144","63","43","85","266","88","267"
"167","16","118","25","62","263","186","93","27","192","87","233","112","116","142","225","127","231","144","63","43","85","266","88","267"
"167","16","118","25","62","263","186","93","27","192","87","233","112","116","142","225","127","231","144","63","43","85","266","88","267"
"167","16","118","25","62","263","186","93","27","192","87","233","112","116","142","225","127","231","144","63","43","85","266","88","267"
"167","16","118","25","62","263","186","93","27","192","87","233","112","116","142","225","127","231","144","63","43","85","266","88","267"
"167","16","118","25","62","263","186","93","27","192","87","233","112","116","142","225","127","231","148","63","43","85","266","88","267"
"167","16","118","25","62","263","186","93","27","192","87","233","112","116","142","225","127","231","148","63","43","85","266","88","267"
"167","16","118","25","62","263","186","93","27","192","87","233","112","115","142","225","127","231","148","63","43","85","266","88","267"
"167","16","118","25","62","263","186","93","27","192","84","233","112","115","142","225","127","231","148","63","43","85","266","88","267"
"167","16","118","25","62","263","186","93","27","192","84","233","112","115","142","225","127","231","148","63","43","85","266","79","267"
"167","16","118","25","62","263","186","93","27","192","84","233","112","115","142","225","127","231","148","63","33","85","266","79","267"
"167","16","118","25","62","263","186","93","27","192","84","233","112","115","142","225","127","231","148","63","33","85","266","79","281"
"167","16","118","25","62","263","186","93","27","192","84","233","112","115","142","225","127","231","148","63","33","85","266","79","281"
"167","16","118","25","62","263","186","93","27","192","84","233","112","115","142","225","127","231","148","63","33","85","262","79","281"
